onset	duration	sample	value	response_type	response_time
37.77099609	n/a	9669.375	target	correct	n/a
39.26416016	n/a	10051.625	nontarget	correct	0.35791
39.62207031	n/a	10143.25	rt	correct	0.35791
40.33056641	n/a	10324.625	nontarget	correct	0.36426
40.69482422	n/a	10417.875	rt	correct	0.36426
41.39746094	n/a	10597.75	nontarget	correct	0.33447
41.73193359	n/a	10683.375	rt	correct	0.33447
42.48095703	n/a	10875.125	nontarget	correct	0.30566
42.78662109	n/a	10953.375	rt	correct	0.30566
43.56054688	n/a	11151.5	nontarget	correct	0.39014
43.95068359	n/a	11251.375	rt	correct	0.39014
44.62695312	n/a	11424.5	nontarget	correct	0.35059
44.97753906	n/a	11514.25	rt	correct	0.35059
45.70654297	n/a	11700.875	target	incorrect	0.27881
45.98535156	n/a	11772.25	rt	incorrect	0.27881
46.78466797	n/a	11976.875	nontarget	correct	0.36621
47.15087891	n/a	12070.625	rt	correct	0.36621
47.86425781	n/a	12253.25	target	correct	n/a
49.34423828	n/a	12632.125	nontarget	correct	0.35596
49.70019531	n/a	12723.25	rt	correct	0.35596
50.41357422	n/a	12905.875	nontarget	correct	0.40381
50.81738281	n/a	13009.25	rt	correct	0.40381
51.47753906	n/a	13178.25	nontarget	correct	0.3999
51.87744141	n/a	13280.625	rt	correct	0.3999
52.55761719	n/a	13454.75	nontarget	correct	0.41943
52.97705078	n/a	13562.125	rt	correct	0.41943
53.63769531	n/a	13731.25	nontarget	correct	0.37012
54.0078125	n/a	13826	rt	correct	0.37012
54.70556641	n/a	14004.625	nontarget	correct	0.40625
55.11181641	n/a	14108.625	rt	correct	0.40625
55.78417969	n/a	14280.75	nontarget	correct	0.33301
56.1171875	n/a	14366	rt	correct	0.33301
56.86425781	n/a	14557.25	nontarget	correct	0.41602
57.28027344	n/a	14663.75	rt	correct	0.41602
57.93261719	n/a	14830.75	nontarget	correct	0.36572
58.29833984	n/a	14924.375	rt	correct	0.36572
58.99755859	n/a	15103.375	nontarget	correct	0.375
59.37255859	n/a	15199.375	rt	correct	0.375
60.07763672	n/a	15379.875	nontarget	correct	0.42529
60.50292969	n/a	15488.75	rt	correct	0.42529
61.15722656	n/a	15656.25	nontarget	correct	0.39697
61.55419922	n/a	15757.875	rt	correct	0.39697
62.22607422	n/a	15929.875	nontarget	correct	0.36377
62.58984375	n/a	16023	rt	correct	0.36377
63.30371094	n/a	16205.75	nontarget	correct	0.39209
63.69580078	n/a	16306.125	rt	correct	0.39209
64.38378906	n/a	16482.25	nontarget	correct	0.37793
64.76171875	n/a	16579	rt	correct	0.37793
65.45214844	n/a	16755.75	nontarget	correct	0.37549
65.82763672	n/a	16851.875	rt	correct	0.37549
66.51708984	n/a	17028.375	nontarget	correct	0.38232
66.89941406	n/a	17126.25	rt	correct	0.38232
67.59716797	n/a	17304.875	nontarget	correct	0.36572
67.96289062	n/a	17398.5	rt	correct	0.36572
68.671875	n/a	17580	nontarget	correct	0.38232
69.05419922	n/a	17677.875	rt	correct	0.38232
69.74365234	n/a	17854.375	nontarget	correct	0.43408
70.17773438	n/a	17965.5	rt	correct	0.43408
70.82373047	n/a	18130.875	target	correct	n/a
72.31689453	n/a	18513.125	nontarget	correct	0.42822
72.74511719	n/a	18622.75	rt	correct	0.42822
73.39697266	n/a	18789.625	nontarget	correct	0.3623
73.75927734	n/a	18882.375	rt	correct	0.3623
74.47705078	n/a	19066.125	target	correct	n/a
75.95703125	n/a	19445	nontarget	correct	0.36182
76.31884766	n/a	19537.625	rt	correct	0.36182
77.03710938	n/a	19721.5	nontarget	correct	0.35254
77.38964844	n/a	19811.75	rt	correct	0.35254
78.10498047	n/a	19994.875	nontarget	correct	0.34473
78.44970703	n/a	20083.125	rt	correct	0.34473
79.18359375	n/a	20271	nontarget	correct	0.42578
79.609375	n/a	20380	rt	correct	0.42578
80.26367188	n/a	20547.5	nontarget	correct	0.35645
80.62011719	n/a	20638.75	rt	correct	0.35645
81.33349609	n/a	20821.375	nontarget	correct	0.34033
81.67382812	n/a	20908.5	rt	correct	0.34033
82.41162109	n/a	21097.375	nontarget	correct	0.36963
82.78125	n/a	21192	rt	correct	0.36963
83.49023438	n/a	21373.5	nontarget	correct	0.39209
83.88232422	n/a	21473.875	rt	correct	0.39209
84.5703125	n/a	21650	nontarget	correct	0.34424
84.91455078	n/a	21738.125	rt	correct	0.34424
85.63867188	n/a	21923.5	nontarget	correct	0.42334
86.06201172	n/a	22031.875	rt	correct	0.42334
86.71679688	n/a	22199.5	nontarget	correct	0.35205
87.06884766	n/a	22289.625	rt	correct	0.35205
87.796875	n/a	22476	nontarget	correct	0.33203
