onset	duration	sample	value	stimulus	response_type	response_time
23.01708984	n/a	5892.375	A	nontarget	n/a	n/a
24.68261719	n/a	6318.75	B	nontarget	n/a	n/a
26.25732422	n/a	6721.875	B	target	hit	633.3008
26.890625	n/a	6884	rt	n/a	hit	633.3008
27.82519531	n/a	7123.25	C	nontarget	n/a	n/a
29.39697266	n/a	7525.625	A	nontarget	n/a	n/a
30.97167969	n/a	7928.75	B	nontarget	n/a	n/a
32.54492188	n/a	8331.5	A	nontarget	n/a	n/a
34.11865234	n/a	8734.375	A	target	hit	539.0625
34.65771484	n/a	8872.375	rt	n/a	hit	539.0625
35.69189453	n/a	9137.125	D	nontarget	n/a	n/a
37.26318359	n/a	9539.375	D	target	hit	510.7422
37.77392578	n/a	9670.125	rt	n/a	hit	510.7422
38.83789062	n/a	9942.5	A	nontarget	n/a	n/a
40.42333984	n/a	10348.375	D	nontarget	n/a	n/a
41.99658203	n/a	10751.125	C	nontarget	n/a	n/a
43.56982422	n/a	11153.875	A	nontarget	n/a	n/a
45.14306641	n/a	11556.625	A	target	hit	495.6055
45.63867188	n/a	11683.5	rt	n/a	hit	495.6055
46.71630859	n/a	11959.375	B	nontarget	n/a	n/a
48.29003906	n/a	12362.25	B	target	hit	444.8242
48.73486328	n/a	12476.125	rt	n/a	hit	444.8242
49.84960938	n/a	12761.5	D	nontarget	n/a	n/a
51.41210938	n/a	13161.5	C	nontarget	n/a	n/a
52.99658203	n/a	13567.125	D	nontarget	n/a	n/a
54.56982422	n/a	13969.875	D	target	hit	499.5117
55.06933594	n/a	14097.75	rt	n/a	hit	499.5117
56.14306641	n/a	14372.625	D	target	hit	687.0117
56.83007812	n/a	14548.5	rt	n/a	hit	687.0117
57.71630859	n/a	14775.375	C	nontarget	n/a	n/a
59.28955078	n/a	15178.125	A	nontarget	n/a	n/a
60.8671875	n/a	15582	A	target	hit	663.5742
61.53076172	n/a	15751.875	rt	n/a	hit	663.5742
62.44970703	n/a	15987.125	D	nontarget	n/a	n/a
64.02294922	n/a	16389.875	C	nontarget	n/a	n/a
65.59814453	n/a	16793.125	B	nontarget	n/a	n/a
67.16943359	n/a	17195.375	A	nontarget	n/a	n/a
