onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
20.51171875	n/a	5251	largeTSmallT	correct	congruent	1.6836	yes	T	T
22.1953125	n/a	5682	responseLargeT	correct	n/a	1.6836	yes	n/a	n/a
23.26953125	n/a	5957	largeTSmallH	error	incongruent	1.3047	no	T	H
24.57421875	n/a	6291	responseLargeH	error	n/a	1.3047	no	n/a	n/a
25.64453125	n/a	6565	largeHSmallH	correct	congruent	1.0664	no	H	H
26.7109375	n/a	6838	responseLargeH	correct	n/a	1.0664	no	n/a	n/a
27.77734375	n/a	7111	largeHSmallT	error	incongruent	1.3516	no	H	T
29.12890625	n/a	7457	responseLargeT	error	n/a	1.3516	no	n/a	n/a
30.19140625	n/a	7729	largeTSmallH	correct	incongruent	1.4961	no	T	H
31.6875	n/a	8112	responseLargeT	correct	n/a	1.4961	no	n/a	n/a
32.75	n/a	8384	largeHSmallT	correct	incongruent	1.2383	no	H	T
33.98828125	n/a	8701	responseLargeH	correct	n/a	1.2383	no	n/a	n/a
35.05859375	n/a	8975	largeHSmallH	correct	congruent	1.5	no	H	H
36.55859375	n/a	9359	responseLargeH	correct	n/a	1.5	no	n/a	n/a
37.62890625	n/a	9633	largeTSmallT	correct	congruent	0.75	no	T	T
38.37890625	n/a	9825	responseLargeT	correct	n/a	0.75	no	n/a	n/a
39.4453125	n/a	10098	largeHSmallT	correct	incongruent	0.67188	no	H	T
40.1171875	n/a	10270	responseLargeH	correct	n/a	0.67188	no	n/a	n/a
41.19140625	n/a	10545	largeHSmallT	correct	incongruent	0.92188	no	H	T
42.11328125	n/a	10781	responseLargeH	correct	n/a	0.92188	no	n/a	n/a
43.19140625	n/a	11057	largeHSmallT	correct	incongruent	0.91016	no	H	T
44.1015625	n/a	11290	responseLargeH	correct	n/a	0.91016	no	n/a	n/a
45.1640625	n/a	11562	largeTSmallH	correct	incongruent	0.70312	no	T	H
45.8671875	n/a	11742	responseLargeT	correct	n/a	0.70312	no	n/a	n/a
46.9375	n/a	12016	largeHSmallT	correct	incongruent	1.5273	yes	H	T
48.46484375	n/a	12407	responseLargeH	correct	n/a	1.5273	yes	n/a	n/a
49.53515625	n/a	12681	largeTSmallT	correct	congruent	0.64844	no	T	T
50.18359375	n/a	12847	responseLargeT	correct	n/a	0.64844	no	n/a	n/a
51.2578125	n/a	13122	largeHSmallT	correct	incongruent	0.83594	no	H	T
52.09375	n/a	13336	responseLargeH	correct	n/a	0.83594	no	n/a	n/a
53.1484375	n/a	13606	largeTSmallH	correct	incongruent	0.65625	no	T	H
53.8046875	n/a	13774	responseLargeT	correct	n/a	0.65625	no	n/a	n/a
54.87109375	n/a	14047	largeHSmallH	correct	congruent	0.69922	no	H	H
55.5703125	n/a	14226	responseLargeH	correct	n/a	0.69922	no	n/a	n/a
56.64453125	n/a	14501	largeTSmallT	correct	congruent	0.66406	no	T	T
57.30859375	n/a	14671	responseLargeT	correct	n/a	0.66406	no	n/a	n/a
58.390625	n/a	14948	largeHSmallT	correct	incongruent	1.3867	no	H	T
59.77734375	n/a	15303	responseLargeH	correct	n/a	1.3867	no	n/a	n/a
60.84375	n/a	15576	largeTSmallT	correct	congruent	0.71875	no	T	T
61.5625	n/a	15760	responseLargeT	correct	n/a	0.71875	no	n/a	n/a
62.62890625	n/a	16033	largeHSmallT	correct	incongruent	0.73438	no	H	T
63.36328125	n/a	16221	responseLargeH	correct	n/a	0.73438	no	n/a	n/a
64.44140625	n/a	16497	largeHSmallT	correct	incongruent	0.70312	no	H	T
65.14453125	n/a	16677	responseLargeH	correct	n/a	0.70312	no	n/a	n/a
66.21484375	n/a	16951	largeTSmallH	correct	incongruent	0.76562	no	T	H
66.98046875	n/a	17147	responseLargeT	correct	n/a	0.76562	no	n/a	n/a
68.0546875	n/a	17422	largeTSmallH	correct	incongruent	0.84766	no	T	H
68.90234375	n/a	17639	responseLargeT	correct	n/a	0.84766	no	n/a	n/a
