onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
138.5273438	n/a	35463	largeHSmallT	correct	incongruent	1.8477	yes	H	T
140.375	n/a	35936	responseLargeH	correct	n/a	1.8477	yes	n/a	n/a
141.4609375	n/a	36214	largeHSmallH	correct	congruent	0.94531	no	H	H
142.40625	n/a	36456	responseLargeH	correct	n/a	0.94531	no	n/a	n/a
143.484375	n/a	36732	largeHSmallT	correct	incongruent	1.2539	no	H	T
144.7382812	n/a	37053	responseLargeH	correct	n/a	1.2539	no	n/a	n/a
145.8046875	n/a	37326	largeTSmallH	correct	incongruent	1.0195	no	T	H
146.8242188	n/a	37587	responseLargeT	correct	n/a	1.0195	no	n/a	n/a
147.8984375	n/a	37862	largeTSmallT	correct	congruent	0.59766	no	T	T
148.4960938	n/a	38015	responseLargeT	correct	n/a	0.59766	no	n/a	n/a
149.5664062	n/a	38289	largeHSmallT	correct	incongruent	0.63672	no	H	T
150.203125	n/a	38452	responseLargeH	correct	n/a	0.63672	no	n/a	n/a
151.2851562	n/a	38729	largeHSmallT	correct	incongruent	0.74219	no	H	T
152.0273438	n/a	38919	responseLargeH	correct	n/a	0.74219	no	n/a	n/a
153.0976562	n/a	39193	largeTSmallT	correct	congruent	0.83203	no	T	T
153.9296875	n/a	39406	responseLargeT	correct	n/a	0.83203	no	n/a	n/a
154.9921875	n/a	39678	largeHSmallT	correct	incongruent	0.83203	no	H	T
155.8242188	n/a	39891	responseLargeH	correct	n/a	0.83203	no	n/a	n/a
156.8984375	n/a	40166	largeTSmallH	correct	incongruent	0.72656	no	T	H
157.625	n/a	40352	responseLargeT	correct	n/a	0.72656	no	n/a	n/a
158.6992188	n/a	40627	largeHSmallH	correct	congruent	0.90234	no	H	H
159.6015625	n/a	40858	responseLargeH	correct	n/a	0.90234	no	n/a	n/a
160.671875	n/a	41132	largeHSmallT	correct	incongruent	0.59375	no	H	T
161.265625	n/a	41284	responseLargeH	correct	n/a	0.59375	no	n/a	n/a
162.3398438	n/a	41559	largeTSmallT	correct	congruent	0.6875	no	T	T
163.0273438	n/a	41735	responseLargeT	correct	n/a	0.6875	no	n/a	n/a
164.1132812	n/a	42013	largeHSmallT	correct	incongruent	0.42578	no	H	T
164.5390625	n/a	42122	responseLargeH	correct	n/a	0.42578	no	n/a	n/a
165.6054688	n/a	42395	largeHSmallH	correct	congruent	0.62109	no	H	H
166.2265625	n/a	42554	responseLargeH	correct	n/a	0.62109	no	n/a	n/a
167.296875	n/a	42828	largeTSmallH	correct	incongruent	0.67578	no	T	H
167.9726562	n/a	43001	responseLargeT	correct	n/a	0.67578	no	n/a	n/a
169.046875	n/a	43276	largeHSmallH	correct	congruent	0.65625	no	H	H
169.703125	n/a	43444	responseLargeH	correct	n/a	0.65625	no	n/a	n/a
170.7773438	n/a	43719	largeHSmallT	correct	incongruent	0.70703	no	H	T
171.484375	n/a	43900	responseLargeH	correct	n/a	0.70703	no	n/a	n/a
172.5664062	n/a	44177	largeTSmallT	correct	congruent	0.90625	no	T	T
173.4726562	n/a	44409	responseLargeT	correct	n/a	0.90625	no	n/a	n/a
174.5390625	n/a	44682	largeTSmallT	correct	congruent	0.55078	no	T	T
175.0898438	n/a	44823	responseLargeT	correct	n/a	0.55078	no	n/a	n/a
176.1640625	n/a	45098	largeTSmallH	correct	incongruent	0.78125	no	T	H
176.9453125	n/a	45298	responseLargeT	correct	n/a	0.78125	no	n/a	n/a
178.0195312	n/a	45573	largeHSmallT	correct	incongruent	0.58203	no	H	T
178.6015625	n/a	45722	responseLargeH	correct	n/a	0.58203	no	n/a	n/a
179.671875	n/a	45996	largeHSmallH	correct	congruent	0.62891	no	H	H
180.3007812	n/a	46157	responseLargeH	correct	n/a	0.62891	no	n/a	n/a
181.3789062	n/a	46433	largeHSmallH	correct	congruent	0.50781	no	H	H
181.8867188	n/a	46563	responseLargeH	correct	n/a	0.50781	no	n/a	n/a
182.9648438	n/a	46839	largeTSmallT	correct	congruent	0.54688	no	T	T
183.5117188	n/a	46979	responseLargeT	correct	n/a	0.54688	no	n/a	n/a
184.5898438	n/a	47255	largeTSmallH	correct	incongruent	0.75	no	T	H
185.3398438	n/a	47447	responseLargeT	correct	n/a	0.75	no	n/a	n/a
186.4179688	n/a	47723	largeTSmallH	correct	incongruent	0.61328	no	T	H
187.03125	n/a	47880	responseLargeT	correct	n/a	0.61328	no	n/a	n/a
188.0976562	n/a	48153	largeHSmallH	correct	congruent	0.50391	no	H	H
188.6015625	n/a	48282	responseLargeH	correct	n/a	0.50391	no	n/a	n/a
189.671875	n/a	48556	largeHSmallH	correct	congruent	0.54688	no	H	H
190.21875	n/a	48696	responseLargeH	correct	n/a	0.54688	no	n/a	n/a
191.296875	n/a	48972	largeTSmallH	correct	incongruent	0.50781	no	T	H
191.8046875	n/a	49102	responseLargeT	correct	n/a	0.50781	no	n/a	n/a
192.8710938	n/a	49375	largeHSmallT	correct	incongruent	0.87109	no	H	T
193.7421875	n/a	49598	responseLargeH	correct	n/a	0.87109	no	n/a	n/a
194.8164062	n/a	49873	largeHSmallH	correct	congruent	0.53125	no	H	H
195.3476562	n/a	50009	responseLargeH	correct	n/a	0.53125	no	n/a	n/a
196.4179688	n/a	50283	largeHSmallT	correct	incongruent	1.0352	no	H	T
197.453125	n/a	50548	responseLargeH	correct	n/a	1.0352	no	n/a	n/a
198.5234375	n/a	50822	largeHSmallH	correct	congruent	0.58984	no	H	H
199.1132812	n/a	50973	responseLargeH	correct	n/a	0.58984	no	n/a	n/a
200.1914062	n/a	51249	largeTSmallT	correct	congruent	0.69922	no	T	T
