onset	duration	sample	value	stimulus	response_type	response_time
16.86328125	n/a	4317	C	nontarget	n/a	n/a
18.4296875	n/a	4718	A	nontarget	n/a	n/a
20	n/a	5120	D	nontarget	n/a	n/a
21.5625	n/a	5520	C	target	hit	808.5938
22.37109375	n/a	5727	rt	n/a	hit	808.5938
23.12109375	n/a	5919	B	nontarget	n/a	n/a
24.6796875	n/a	6318	A	nontarget	n/a	n/a
26.2421875	n/a	6718	C	target	miss	n/a
27.8046875	n/a	7118	D	nontarget	miss	n/a
29.375	n/a	7520	C	nontarget	n/a	n/a
30.953125	n/a	7924	B	nontarget	n/a	n/a
32.5234375	n/a	8326	C	nontarget	n/a	n/a
34.09765625	n/a	8729	D	nontarget	n/a	n/a
35.66796875	n/a	9131	D	nontarget	n/a	n/a
37.2421875	n/a	9534	C	target	miss	n/a
38.8203125	n/a	9938	C	nontarget	miss	n/a
40.40234375	n/a	10343	B	nontarget	n/a	n/a
41.9765625	n/a	10746	D	nontarget	n/a	n/a
43.55078125	n/a	11149	D	nontarget	false_alarm	445.3125
43.99609375	n/a	11263	rt	n/a	false_alarm	445.3125
45.125	n/a	11552	A	nontarget	n/a	n/a
46.6953125	n/a	11954	B	nontarget	n/a	n/a
48.26953125	n/a	12357	B	nontarget	n/a	n/a
49.83203125	n/a	12757	C	nontarget	n/a	n/a
51.4140625	n/a	13162	A	nontarget	n/a	n/a
52.9921875	n/a	13566	C	nontarget	n/a	n/a
54.5625	n/a	13968	B	nontarget	n/a	n/a
56.13671875	n/a	14371	C	nontarget	n/a	n/a
57.70703125	n/a	14773	D	nontarget	n/a	n/a
59.28515625	n/a	15177	C	nontarget	n/a	n/a
60.8671875	n/a	15582	C	target	hit	859.375
61.7265625	n/a	15802	rt	n/a	hit	859.375
62.4453125	n/a	15986	A	nontarget	n/a	n/a
64.015625	n/a	16388	A	nontarget	n/a	n/a
65.58984375	n/a	16791	A	nontarget	n/a	n/a
67.16015625	n/a	17193	A	target	hit	613.2812
67.7734375	n/a	17350	rt	n/a	hit	613.2812
68.75	n/a	17600	D	nontarget	n/a	n/a
70.3203125	n/a	18002	A	target	miss	n/a
71.89453125	n/a	18405	A	target	hit	441.4062
72.3359375	n/a	18518	rt	n/a	hit	441.4062
73.47265625	n/a	18809	A	nontarget	n/a	n/a
75.04296875	n/a	19211	D	nontarget	n/a	n/a
76.6171875	n/a	19614	C	nontarget	n/a	n/a
78.203125	n/a	20020	B	nontarget	n/a	n/a
79.77734375	n/a	20423	A	nontarget	n/a	n/a
81.34765625	n/a	20825	A	nontarget	n/a	n/a
82.921875	n/a	21228	C	nontarget	n/a	n/a
84.49609375	n/a	21631	A	target	miss	n/a
86.0703125	n/a	22034	B	nontarget	miss	n/a
87.62890625	n/a	22433	C	target	hit	613.2812
88.2421875	n/a	22590	rt	n/a	hit	613.2812
89.1875	n/a	22832	C	nontarget	n/a	n/a
90.75	n/a	23232	D	nontarget	n/a	n/a
92.3359375	n/a	23638	C	target	miss	n/a
93.91015625	n/a	24041	C	target	miss	n/a
95.48046875	n/a	24443	C	nontarget	miss	n/a
97.0546875	n/a	24846	D	nontarget	n/a	n/a
98.62890625	n/a	25249	C	target	hit	660.1562
99.2890625	n/a	25418	rt	n/a	hit	660.1562
100.203125	n/a	25652	D	nontarget	n/a	n/a
101.7617188	n/a	26051	D	target	miss	n/a
103.3203125	n/a	26450	B	nontarget	miss	n/a
104.8828125	n/a	26850	B	nontarget	n/a	n/a
106.4414062	n/a	27249	D	target	miss	n/a
108.0273438	n/a	27655	D	nontarget	miss	n/a
109.6015625	n/a	28058	C	nontarget	n/a	n/a
111.1757812	n/a	28461	D	target	miss	n/a
112.7460938	n/a	28863	C	nontarget	miss	n/a
114.3242188	n/a	29267	C	target	hit	785.1562
115.109375	n/a	29468	rt	n/a	hit	785.1562
115.8945312	n/a	29669	C	nontarget	n/a	n/a
117.46875	n/a	30072	C	target	hit	515.625
117.984375	n/a	30204	rt	n/a	hit	515.625
119.0390625	n/a	30474	D	nontarget	n/a	n/a
120.6132812	n/a	30877	C	target	miss	n/a
122.1914062	n/a	31281	A	nontarget	miss	n/a
123.7617188	n/a	31683	A	nontarget	n/a	n/a
125.3359375	n/a	32086	D	nontarget	n/a	n/a
126.90625	n/a	32488	B	nontarget	n/a	n/a
128.46875	n/a	32888	B	nontarget	n/a	n/a
130.0273438	n/a	33287	A	nontarget	n/a	n/a
131.6015625	n/a	33690	A	nontarget	n/a	n/a
133.1757812	n/a	34093	A	nontarget	n/a	n/a
134.75	n/a	34496	A	target	hit	656.25
135.40625	n/a	34664	rt	n/a	hit	656.25
136.3203125	n/a	34898	C	nontarget	n/a	n/a
137.8945312	n/a	35301	C	nontarget	n/a	n/a
139.46875	n/a	35704	C	nontarget	n/a	n/a
141.0273438	n/a	36103	B	nontarget	n/a	n/a
142.5859375	n/a	36502	D	nontarget	n/a	n/a
144.1484375	n/a	36902	D	nontarget	n/a	n/a
145.7109375	n/a	37302	A	nontarget	n/a	n/a
147.28125	n/a	37704	A	nontarget	n/a	n/a
148.8554688	n/a	38107	D	target	miss	n/a
150.4257812	n/a	38509	D	nontarget	miss	n/a
152	n/a	38912	B	nontarget	n/a	n/a
153.5742188	n/a	39315	B	nontarget	n/a	n/a
155.1484375	n/a	39718	A	nontarget	n/a	n/a
156.71875	n/a	40120	D	nontarget	n/a	n/a
158.28125	n/a	40520	A	nontarget	n/a	n/a
159.8671875	n/a	40926	D	nontarget	n/a	n/a
161.4414062	n/a	41329	A	nontarget	n/a	n/a
163.0117188	n/a	41731	B	nontarget	n/a	n/a
164.5859375	n/a	42134	A	nontarget	n/a	n/a
166.1601562	n/a	42537	D	nontarget	n/a	n/a
167.734375	n/a	42940	C	nontarget	n/a	n/a
169.2929688	n/a	43339	A	target	miss	n/a
170.8554688	n/a	43739	A	nontarget	miss	n/a
172.4140625	n/a	44138	A	nontarget	n/a	n/a
173.9726562	n/a	44537	D	nontarget	n/a	n/a
175.53125	n/a	44936	C	nontarget	n/a	n/a
177.09375	n/a	45336	A	target	miss	n/a
178.6679688	n/a	45739	C	nontarget	miss	n/a
180.2382812	n/a	46141	B	nontarget	n/a	n/a
181.8164062	n/a	46545	B	nontarget	n/a	n/a
183.3867188	n/a	46947	D	nontarget	n/a	n/a
184.9609375	n/a	47350	B	target	miss	n/a
186.53125	n/a	47752	C	nontarget	miss	n/a
188.09375	n/a	48152	D	target	miss	n/a
189.6796875	n/a	48558	C	nontarget	miss	n/a
191.2539062	n/a	48961	D	nontarget	n/a	n/a
192.828125	n/a	49364	B	nontarget	n/a	n/a
194.3984375	n/a	49766	B	nontarget	false_alarm	964.8438
195.3632812	n/a	50013	rt	n/a	false_alarm	964.8438
195.9726562	n/a	50169	C	nontarget	n/a	n/a
197.5585938	n/a	50575	C	nontarget	n/a	n/a
199.1328125	n/a	50978	D	nontarget	n/a	n/a
200.7070312	n/a	51381	B	nontarget	n/a	n/a
202.28125	n/a	51784	C	target	hit	539.0625
202.8203125	n/a	51922	rt	n/a	hit	539.0625
203.8515625	n/a	52186	B	nontarget	n/a	n/a
205.4257812	n/a	52589	C	nontarget	n/a	n/a
207.0117188	n/a	52995	D	nontarget	n/a	n/a
208.5859375	n/a	53398	A	nontarget	n/a	n/a
210.1601562	n/a	53801	C	target	miss	n/a
211.7304688	n/a	54203	A	nontarget	miss	n/a
213.3046875	n/a	54606	B	nontarget	n/a	n/a
214.8789062	n/a	55009	C	target	hit	1281.25
216.1601562	n/a	55337	rt	n/a	hit	1281.25
216.453125	n/a	55412	C	nontarget	n/a	n/a
218.015625	n/a	55812	D	nontarget	n/a	n/a
219.5742188	n/a	56211	A	nontarget	n/a	n/a
221.1328125	n/a	56610	A	nontarget	n/a	n/a
222.6914062	n/a	57009	D	target	hit	945.3125
223.6367188	n/a	57251	rt	n/a	hit	945.3125
224.265625	n/a	57412	A	target	hit	507.8125
224.7734375	n/a	57542	rt	n/a	hit	507.8125
225.8398438	n/a	57815	A	target	miss	n/a
227.4140625	n/a	58218	C	nontarget	miss	n/a
228.984375	n/a	58620	A	target	miss	n/a
230.5585938	n/a	59023	B	nontarget	miss	n/a
232.1328125	n/a	59426	B	nontarget	n/a	n/a
233.7070312	n/a	59829	A	target	hit	480.4688
234.1875	n/a	59952	rt	n/a	hit	480.4688
235.265625	n/a	60228	D	nontarget	n/a	n/a
236.828125	n/a	60628	C	nontarget	n/a	n/a
238.3867188	n/a	61027	B	nontarget	n/a	n/a
239.9492188	n/a	61427	A	nontarget	n/a	n/a
241.53125	n/a	61832	A	nontarget	n/a	n/a
243.1054688	n/a	62235	D	nontarget	n/a	n/a
244.6796875	n/a	62638	A	target	miss	n/a
246.2539062	n/a	63041	B	nontarget	miss	n/a
247.8242188	n/a	63443	C	nontarget	n/a	n/a
249.3867188	n/a	63843	C	nontarget	n/a	n/a
250.9453125	n/a	64242	B	target	miss	n/a
252.5039062	n/a	64641	A	nontarget	miss	n/a
254.0664062	n/a	65041	B	nontarget	n/a	n/a
255.625	n/a	65440	B	target	hit	445.3125
256.0703125	n/a	65554	rt	n/a	hit	445.3125
257.2109375	n/a	65846	C	nontarget	n/a	n/a
258.7851562	n/a	66249	B	target	miss	n/a
260.359375	n/a	66652	A	nontarget	miss	n/a
261.9296875	n/a	67054	C	target	hit	699.2188
262.6289062	n/a	67233	rt	n/a	hit	699.2188
263.5078125	n/a	67458	C	nontarget	n/a	n/a
265.078125	n/a	67860	D	nontarget	n/a	n/a
266.640625	n/a	68260	D	nontarget	false_alarm	914.0625
267.5546875	n/a	68494	rt	n/a	false_alarm	914.0625
268.1992188	n/a	68659	C	target	miss	n/a
269.7617188	n/a	69059	D	target	miss	n/a
271.34375	n/a	69464	A	nontarget	miss	n/a
272.9179688	n/a	69867	C	target	hit	566.4062
273.484375	n/a	70012	rt	n/a	hit	566.4062
274.4921875	n/a	70270	D	target	hit	441.4062
274.9335938	n/a	70383	rt	n/a	hit	441.4062
276.0625	n/a	70672	C	nontarget	n/a	n/a
277.6367188	n/a	71075	C	target	miss	n/a
279.2226562	n/a	71481	C	nontarget	miss	n/a
280.796875	n/a	71884	B	nontarget	n/a	n/a
282.3710938	n/a	72287	D	nontarget	n/a	n/a
283.9453125	n/a	72690	D	nontarget	n/a	n/a
285.5195312	n/a	73093	C	nontarget	n/a	n/a
287.0898438	n/a	73495	B	nontarget	false_alarm	1000
288.0898438	n/a	73751	rt	n/a	false_alarm	1000
288.6523438	n/a	73895	A	nontarget	n/a	n/a
290.2109375	n/a	74294	B	nontarget	n/a	n/a
291.7851562	n/a	74697	B	target	miss	n/a
293.3554688	n/a	75099	D	nontarget	miss	n/a
294.9335938	n/a	75503	B	target	hit	781.25
295.7148438	n/a	75703	rt	n/a	hit	781.25
296.5039062	n/a	75905	B	target	hit	472.6562
296.9765625	n/a	76026	rt	n/a	hit	472.6562
298.078125	n/a	76308	B	nontarget	n/a	n/a
299.6484375	n/a	76710	C	nontarget	n/a	n/a
301.2382812	n/a	77117	B	target	hit	773.4375
302.0117188	n/a	77315	rt	n/a	hit	773.4375
302.8085938	n/a	77519	B	target	miss	n/a
304.3828125	n/a	77922	B	nontarget	false_alarm	828.125
305.2109375	n/a	78134	rt	n/a	false_alarm	828.125
305.9570312	n/a	78325	B	target	miss	n/a
307.53125	n/a	78728	D	nontarget	miss	n/a
309.1015625	n/a	79130	C	nontarget	n/a	n/a
310.6640625	n/a	79530	D	nontarget	n/a	n/a
312.2382812	n/a	79933	A	nontarget	n/a	n/a
313.8085938	n/a	80335	B	nontarget	n/a	n/a
315.3828125	n/a	80738	B	nontarget	n/a	n/a
316.9570312	n/a	81141	B	nontarget	n/a	n/a
318.53125	n/a	81544	A	nontarget	n/a	n/a
320.1015625	n/a	81946	C	nontarget	n/a	n/a
321.6757812	n/a	82349	D	nontarget	n/a	n/a
323.2382812	n/a	82749	A	target	hit	667.9688
323.90625	n/a	82920	rt	n/a	hit	667.9688
324.8125	n/a	83152	D	nontarget	n/a	n/a
326.3945312	n/a	83557	D	target	miss	n/a
327.96875	n/a	83960	A	target	hit	1019.5312
328.9882812	n/a	84221	rt	n/a	hit	1019.5312
329.5429688	n/a	84363	B	nontarget	n/a	n/a
331.1171875	n/a	84766	D	target	miss	n/a
332.6914062	n/a	85169	D	nontarget	miss	n/a
334.2773438	n/a	85575	C	nontarget	n/a	n/a
335.8476562	n/a	85977	C	nontarget	n/a	n/a
337.421875	n/a	86380	D	target	miss	n/a
338.9960938	n/a	86783	B	nontarget	miss	n/a
340.5703125	n/a	87186	C	target	miss	n/a
342.15625	n/a	87592	B	nontarget	miss	n/a
343.7304688	n/a	87995	B	target	hit	882.8125
344.6132812	n/a	88221	rt	n/a	hit	882.8125
345.3007812	n/a	88397	B	nontarget	n/a	n/a
346.875	n/a	88800	C	nontarget	n/a	n/a
348.4492188	n/a	89203	C	nontarget	n/a	n/a
350.0234375	n/a	89606	B	target	hit	777.3438
350.8007812	n/a	89805	rt	n/a	hit	777.3438
351.609375	n/a	90012	A	nontarget	n/a	n/a
353.1835938	n/a	90415	A	nontarget	n/a	n/a
354.7578125	n/a	90818	D	nontarget	n/a	n/a
356.328125	n/a	91220	B	nontarget	n/a	n/a
357.9023438	n/a	91623	D	nontarget	n/a	n/a
359.4765625	n/a	92026	A	nontarget	n/a	n/a
361.0625	n/a	92432	A	nontarget	n/a	n/a
362.6367188	n/a	92835	D	target	hit	511.7188
