onset	duration	sample	value	stimulus	response_type	response_time
18.57226562	n/a	4754.5	A	nontarget	n/a	n/a
20.14550781	n/a	5157.25	B	nontarget	n/a	n/a
21.71875	n/a	5560	C	nontarget	n/a	n/a
23.29150391	n/a	5962.625	D	nontarget	n/a	n/a
24.8671875	n/a	6366	B	target	hit	1522.4609
26.38964844	n/a	6755.75	rt	n/a	hit	1522.4609
26.45507812	n/a	6772.5	D	nontarget	false_alarm	61.0352
26.51611328	n/a	6788.125	rt	n/a	false_alarm	61.0352
28.01367188	n/a	7171.5	D	target	miss	n/a
29.5859375	n/a	7574	A	nontarget	miss	n/a
31.15917969	n/a	7976.75	A	nontarget	n/a	n/a
32.73242188	n/a	8379.5	D	target	hit	450.6836
33.18310547	n/a	8494.875	rt	n/a	hit	450.6836
34.30566406	n/a	8782.25	A	target	hit	762.207
35.06787109	n/a	8977.375	rt	n/a	hit	762.207
35.88134766	n/a	9185.625	A	target	hit	676.7578
36.55810547	n/a	9358.875	rt	n/a	hit	676.7578
37.45263672	n/a	9587.875	A	nontarget	n/a	n/a
39.015625	n/a	9988	B	nontarget	n/a	n/a
40.59912109	n/a	10393.375	D	nontarget	n/a	n/a
42.17236328	n/a	10796.125	C	nontarget	n/a	n/a
43.74804688	n/a	11199.5	A	nontarget	false_alarm	627.9297
44.37597656	n/a	11360.25	rt	n/a	false_alarm	627.9297
45.31884766	n/a	11601.625	A	nontarget	n/a	n/a
46.89208984	n/a	12004.375	B	nontarget	n/a	n/a
48.45361328	n/a	12404.125	B	nontarget	n/a	n/a
50.03857422	n/a	12809.875	B	nontarget	n/a	n/a
51.61425781	n/a	13213.25	C	nontarget	n/a	n/a
53.18554688	n/a	13615.5	A	nontarget	n/a	n/a
54.75878906	n/a	14018.25	C	nontarget	n/a	n/a
56.33203125	n/a	14421	C	target	miss	n/a
57.90771484	n/a	14824.375	C	nontarget	false_alarm	586.4258
58.49414062	n/a	14974.5	rt	n/a	false_alarm	586.4258
59.4921875	n/a	15230	D	nontarget	n/a	n/a
61.06494141	n/a	15632.625	D	nontarget	n/a	n/a
62.640625	n/a	16036	D	nontarget	n/a	n/a
64.21191406	n/a	16438.25	B	nontarget	n/a	n/a
65.78613281	n/a	16841.25	D	target	hit	767.5781
66.55371094	n/a	17037.75	rt	n/a	hit	767.5781
67.35839844	n/a	17243.75	A	nontarget	n/a	n/a
68.91943359	n/a	17643.375	C	nontarget	n/a	n/a
70.50488281	n/a	18049.25	D	target	miss	n/a
72.07958984	n/a	18452.375	D	nontarget	miss	n/a
73.65136719	n/a	18854.75	C	target	hit	1032.2266
74.68359375	n/a	19119	rt	n/a	hit	1032.2266
75.22460938	n/a	19257.5	C	nontarget	n/a	n/a
76.80029297	n/a	19660.875	C	nontarget	n/a	n/a
78.37207031	n/a	20063.25	B	nontarget	n/a	n/a
79.93359375	n/a	20463	C	target	hit	1525.3906
81.45898438	n/a	20853.5	rt	n/a	hit	1525.3906
81.52294922	n/a	20869.875	C	target	hit	68.3594
81.59130859	n/a	20887.375	rt	n/a	hit	68.3594
83.09130859	n/a	21271.375	D	nontarget	n/a	n/a
84.66699219	n/a	21674.75	A	nontarget	n/a	n/a
86.23779297	n/a	22076.875	D	nontarget	n/a	n/a
87.8125	n/a	22480	C	nontarget	n/a	n/a
89.38525391	n/a	22882.625	B	nontarget	n/a	n/a
90.95751953	n/a	23285.125	C	nontarget	n/a	n/a
92.53369141	n/a	23688.625	B	nontarget	false_alarm	683.1055
93.21679688	n/a	23863.5	rt	n/a	false_alarm	683.1055
94.10400391	n/a	24090.625	D	nontarget	n/a	n/a
95.67871094	n/a	24493.75	C	target	hit	812.0117
96.49072266	n/a	24701.625	rt	n/a	hit	812.0117
97.25097656	n/a	24896.25	C	nontarget	n/a	n/a
98.82421875	n/a	25299	D	target	miss	n/a
100.4106445	n/a	25705.125	D	nontarget	miss	n/a
101.984375	n/a	26108	A	nontarget	n/a	n/a
103.5576172	n/a	26510.75	B	nontarget	n/a	n/a
105.1333008	n/a	26914.125	A	nontarget	n/a	n/a
106.7041016	n/a	27316.25	A	target	miss	n/a
108.2788086	n/a	27719.375	B	target	miss	n/a
109.8637695	n/a	28125.125	C	nontarget	miss	n/a
111.4394531	n/a	28528.5	D	nontarget	n/a	n/a
113.0107422	n/a	28930.75	C	nontarget	n/a	n/a
114.5839844	n/a	29333.5	C	target	miss	n/a
116.1572266	n/a	29736.25	C	nontarget	miss	n/a
117.7329102	n/a	30139.625	B	nontarget	n/a	n/a
119.3168945	n/a	30545.125	D	nontarget	n/a	n/a
120.890625	n/a	30948	C	target	hit	599.6094
121.4902344	n/a	31101.5	rt	n/a	hit	599.6094
122.4658203	n/a	31351.25	D	nontarget	n/a	n/a
124.0371094	n/a	31753.5	C	nontarget	false_alarm	743.1641
124.7802734	n/a	31943.75	rt	n/a	false_alarm	743.1641
125.6113281	n/a	32156.5	B	nontarget	n/a	n/a
127.184082	n/a	32559.125	B	nontarget	n/a	n/a
128.7446289	n/a	32958.625	D	nontarget	n/a	n/a
130.3041992	n/a	33357.875	D	nontarget	n/a	n/a
131.8662109	n/a	33757.75	B	target	hit	630.3711
