onset	duration	sample	value	response_type	response_time
43.69140625	n/a	11185	target	correct	n/a
45.1875	n/a	11568	nontarget	correct	0.28516
45.47265625	n/a	11641	rt	correct	0.28516
46.265625	n/a	11844	nontarget	correct	0.36328
46.62890625	n/a	11937	rt	correct	0.36328
47.33203125	n/a	12117	nontarget	correct	0.26562
47.59765625	n/a	12185	rt	correct	0.26562
48.4140625	n/a	12394	target	correct	n/a
49.890625	n/a	12772	nontarget	correct	0.21094
50.1015625	n/a	12826	rt	correct	0.21094
50.97265625	n/a	13049	nontarget	correct	0.39062
51.36328125	n/a	13149	rt	correct	0.39062
52.0390625	n/a	13322	nontarget	correct	0.29688
52.3359375	n/a	13398	rt	correct	0.29688
53.10546875	n/a	13595	nontarget	correct	0.25
53.35546875	n/a	13659	rt	correct	0.25
54.18359375	n/a	13871	nontarget	correct	0.26172
54.4453125	n/a	13938	rt	correct	0.26172
55.25390625	n/a	14145	nontarget	correct	0.27734
55.53125	n/a	14216	rt	correct	0.27734
56.3203125	n/a	14418	nontarget	correct	0.27344
56.59375	n/a	14488	rt	correct	0.27344
57.3984375	n/a	14694	nontarget	correct	0.17578
57.57421875	n/a	14739	rt	correct	0.17578
58.46484375	n/a	14967	target	correct	n/a
59.9453125	n/a	15346	nontarget	correct	0.21875
60.1640625	n/a	15402	rt	correct	0.21875
61.01171875	n/a	15619	nontarget	correct	0.24609
61.2578125	n/a	15682	rt	correct	0.24609
62.078125	n/a	15892	nontarget	correct	0.089844
62.16796875	n/a	15915	rt	correct	0.089844
63.14453125	n/a	16165	nontarget	correct	0.074219
63.21875	n/a	16184	rt	correct	0.074219
64.21484375	n/a	16439	nontarget	correct	0.20312
64.41796875	n/a	16491	rt	correct	0.20312
65.29296875	n/a	16715	nontarget	correct	0.22656
65.51953125	n/a	16773	rt	correct	0.22656
66.359375	n/a	16988	nontarget	correct	0.1875
66.546875	n/a	17036	rt	correct	0.1875
67.42578125	n/a	17261	nontarget	correct	0.1875
67.61328125	n/a	17309	rt	correct	0.1875
68.50390625	n/a	17537	nontarget	correct	0.26953
68.7734375	n/a	17606	rt	correct	0.26953
69.5703125	n/a	17810	nontarget	correct	0.21875
69.7890625	n/a	17866	rt	correct	0.21875
70.63671875	n/a	18083	nontarget	correct	0.18359
70.8203125	n/a	18130	rt	correct	0.18359
71.71875	n/a	18360	nontarget	correct	0.19531
71.9140625	n/a	18410	rt	correct	0.19531
72.796875	n/a	18636	nontarget	correct	0.19922
72.99609375	n/a	18687	rt	correct	0.19922
73.86328125	n/a	18909	nontarget	correct	0.29688
74.16015625	n/a	18985	rt	correct	0.29688
74.93359375	n/a	19183	nontarget	correct	0.18359
75.1171875	n/a	19230	rt	correct	0.18359
76	n/a	19456	target	incorrect	0.15625
76.15625	n/a	19496	rt	incorrect	0.15625
77.06640625	n/a	19729	nontarget	correct	0.078125
77.14453125	n/a	19749	rt	correct	0.078125
78.14453125	n/a	20005	nontarget	correct	0.085938
78.23046875	n/a	20027	rt	correct	0.085938
79.2109375	n/a	20278	nontarget	correct	0.074219
79.28515625	n/a	20297	rt	correct	0.074219
80.27734375	n/a	20551	target	incorrect	0.0625
80.33984375	n/a	20567	rt	incorrect	0.0625
81.34375	n/a	20824	nontarget	correct	0.18359
81.52734375	n/a	20871	rt	correct	0.18359
82.41015625	n/a	21097	nontarget	correct	0.16797
82.578125	n/a	21140	rt	correct	0.16797
83.4765625	n/a	21370	nontarget	correct	0.30078
83.77734375	n/a	21447	rt	correct	0.30078
84.55859375	n/a	21647	nontarget	correct	0.19922
84.7578125	n/a	21698	rt	correct	0.19922
85.625	n/a	21920	nontarget	correct	0.16016
85.78515625	n/a	21961	rt	correct	0.16016
86.69140625	n/a	22193	nontarget	correct	0.24609
86.9375	n/a	22256	rt	correct	0.24609
87.7734375	n/a	22470	nontarget	correct	0.29688
88.0703125	n/a	22546	rt	correct	0.29688
88.83984375	n/a	22743	nontarget	correct	0.24219
89.08203125	n/a	22805	rt	correct	0.24219
89.90625	n/a	23016	nontarget	correct	0.26562
90.171875	n/a	23084	rt	correct	0.26562
90.984375	n/a	23292	nontarget	correct	0.20703
91.19140625	n/a	23345	rt	correct	0.20703
92.05078125	n/a	23565	target	incorrect	0.19141
92.2421875	n/a	23614	rt	incorrect	0.19141
93.1171875	n/a	23838	nontarget	correct	0.078125
93.1953125	n/a	23858	rt	correct	0.078125
94.19921875	n/a	24115	nontarget	correct	0.074219
94.2734375	n/a	24134	rt	correct	0.074219
95.265625	n/a	24388	target	incorrect	0.10156
95.3671875	n/a	24414	rt	incorrect	0.10156
96.33203125	n/a	24661	nontarget	correct	0.22656
96.55859375	n/a	24719	rt	correct	0.22656
97.41015625	n/a	24937	target	correct	n/a
98.890625	n/a	25316	nontarget	correct	0.25
99.140625	n/a	25380	rt	correct	0.25
99.97265625	n/a	25593	nontarget	correct	0.28516
100.2578125	n/a	25666	rt	correct	0.28516
101.0390625	n/a	25866	nontarget	correct	0.17969
101.21875	n/a	25912	rt	correct	0.17969
102.1054688	n/a	26139	nontarget	correct	0.16797
102.2734375	n/a	26182	rt	correct	0.16797
103.1835938	n/a	26415	nontarget	correct	0.19141
103.375	n/a	26464	rt	correct	0.19141
104.25	n/a	26688	nontarget	correct	0.28516
104.5351562	n/a	26761	rt	correct	0.28516
105.3164062	n/a	26961	nontarget	correct	0.21875
105.5351562	n/a	27017	rt	correct	0.21875
106.3984375	n/a	27238	nontarget	correct	0.19141
106.5898438	n/a	27287	rt	correct	0.19141
107.4648438	n/a	27511	nontarget	correct	0.22656
107.6914062	n/a	27569	rt	correct	0.22656
108.53125	n/a	27784	nontarget	correct	0.25391
108.7851562	n/a	27849	rt	correct	0.25391
109.609375	n/a	28060	nontarget	correct	0.25391
109.8632812	n/a	28125	rt	correct	0.25391
110.6796875	n/a	28334	target	incorrect	0.20312
110.8828125	n/a	28386	rt	incorrect	0.20312
111.7460938	n/a	28607	nontarget	correct	0.12109
111.8671875	n/a	28638	rt	correct	0.12109
112.8242188	n/a	28883	nontarget	correct	0.20312
113.0273438	n/a	28935	rt	correct	0.20312
113.9179688	n/a	29163	nontarget	correct	0.20312
114.1210938	n/a	29215	rt	correct	0.20312
114.984375	n/a	29436	nontarget	correct	0.19141
115.1757812	n/a	29485	rt	correct	0.19141
116.0507812	n/a	29709	nontarget	correct	0.19531
116.2460938	n/a	29759	rt	correct	0.19531
117.1289062	n/a	29985	nontarget	correct	0.30469
117.4335938	n/a	30063	rt	correct	0.30469
118.1992188	n/a	30259	nontarget	correct	0.25
118.4492188	n/a	30323	rt	correct	0.25
119.265625	n/a	30532	nontarget	correct	0.27734
119.5429688	n/a	30603	rt	correct	0.27734
120.34375	n/a	30808	nontarget	correct	0.28516
120.6289062	n/a	30881	rt	correct	0.28516
121.4101562	n/a	31081	nontarget	correct	0.25781
121.6679688	n/a	31147	rt	correct	0.25781
122.4765625	n/a	31354	nontarget	correct	0.23438
122.7109375	n/a	31414	rt	correct	0.23438
123.53125	n/a	31624	nontarget	correct	0.28516
123.8164062	n/a	31697	rt	correct	0.28516
124.5976562	n/a	31897	nontarget	correct	0.26172
124.859375	n/a	31964	rt	correct	0.26172
125.6640625	n/a	32170	nontarget	correct	0.28125
125.9453125	n/a	32242	rt	correct	0.28125
126.7304688	n/a	32443	nontarget	correct	0.32031
127.0507812	n/a	32525	rt	correct	0.32031
127.796875	n/a	32716	target	correct	n/a
129.2890625	n/a	33098	nontarget	correct	0.41016
129.6992188	n/a	33203	rt	correct	0.41016
130.3554688	n/a	33371	nontarget	correct	0.375
130.7304688	n/a	33467	rt	correct	0.375
131.4375	n/a	33648	nontarget	correct	0.34766
131.7851562	n/a	33737	rt	correct	0.34766
132.5039062	n/a	33921	nontarget	correct	0.24219
132.7460938	n/a	33983	rt	correct	0.24219
133.5703125	n/a	34194	nontarget	correct	0.23438
133.8046875	n/a	34254	rt	correct	0.23438
134.6484375	n/a	34470	nontarget	correct	0.26953
134.9179688	n/a	34539	rt	correct	0.26953
135.71875	n/a	34744	target	incorrect	0.22656
135.9453125	n/a	34802	rt	incorrect	0.22656
136.7851562	n/a	35017	nontarget	correct	0.16406
136.9492188	n/a	35059	rt	correct	0.16406
137.8515625	n/a	35290	target	incorrect	0.19922
138.0507812	n/a	35341	rt	incorrect	0.19922
138.9179688	n/a	35563	nontarget	correct	0.42578
139.34375	n/a	35672	rt	correct	0.42578
139.984375	n/a	35836	nontarget	correct	0.27734
140.2617188	n/a	35907	rt	correct	0.27734
141.0507812	n/a	36109	nontarget	correct	0.19531
141.2460938	n/a	36159	rt	correct	0.19531
142.1171875	n/a	36382	nontarget	correct	0.20312
142.3203125	n/a	36434	rt	correct	0.20312
143.1835938	n/a	36655	nontarget	correct	0.17969
143.3632812	n/a	36701	rt	correct	0.17969
144.25	n/a	36928	nontarget	correct	0.25
144.5	n/a	36992	rt	correct	0.25
145.3164062	n/a	37201	nontarget	correct	0.23047
