onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
25.63427734	n/a	6562.375	largeHSmallT	correct	incongruent	0.81738	no	H	T
26.45166016	n/a	6771.625	responseLargeH	correct	n/a	0.81738	no	n/a	n/a
27.52294922	n/a	7045.875	largeHSmallT	correct	incongruent	0.41895	no	H	T
27.94189453	n/a	7153.125	responseLargeH	correct	n/a	0.41895	no	n/a	n/a
29.00292969	n/a	7424.75	largeTSmallH	correct	incongruent	0.45361	no	T	H
29.45654297	n/a	7540.875	responseLargeT	correct	n/a	0.45361	no	n/a	n/a
30.52246094	n/a	7813.75	largeHSmallH	correct	congruent	0.49805	no	H	H
31.02050781	n/a	7941.25	responseLargeH	correct	n/a	0.49805	no	n/a	n/a
32.09570312	n/a	8216.5	largeTSmallT	correct	congruent	0.39111	no	T	T
32.48681641	n/a	8316.625	responseLargeT	correct	n/a	0.39111	no	n/a	n/a
33.5625	n/a	8592	largeTSmallT	correct	congruent	0.4624	no	T	T
34.02490234	n/a	8710.375	responseLargeT	correct	n/a	0.4624	no	n/a	n/a
35.09570312	n/a	8984.5	largeTSmallT	correct	congruent	0.44678	no	T	T
35.54248047	n/a	9098.875	responseLargeT	correct	n/a	0.44678	no	n/a	n/a
36.61572266	n/a	9373.625	largeHSmallH	correct	congruent	0.4165	no	H	H
37.03222656	n/a	9480.25	responseLargeH	correct	n/a	0.4165	no	n/a	n/a
38.09619141	n/a	9752.625	largeHSmallT	correct	incongruent	0.44434	no	H	T
38.54052734	n/a	9866.375	responseLargeH	correct	n/a	0.44434	no	n/a	n/a
39.61572266	n/a	10141.625	largeTSmallT	correct	congruent	0.4458	no	T	T
40.06152344	n/a	10255.75	responseLargeT	correct	n/a	0.4458	no	n/a	n/a
41.13574219	n/a	10530.75	largeTSmallT	correct	congruent	0.51172	no	T	T
41.64746094	n/a	10661.75	responseLargeT	correct	n/a	0.51172	no	n/a	n/a
42.72265625	n/a	10937	largeHSmallT	correct	incongruent	0.37891	no	H	T
43.1015625	n/a	11034	responseLargeH	correct	n/a	0.37891	no	n/a	n/a
44.17578125	n/a	11309	largeHSmallH	correct	congruent	0.47607	no	H	H
44.65185547	n/a	11430.875	responseLargeH	correct	n/a	0.47607	no	n/a	n/a
45.70898438	n/a	11701.5	largeHSmallH	correct	congruent	0.36475	no	H	H
46.07373047	n/a	11794.875	responseLargeH	correct	n/a	0.36475	no	n/a	n/a
47.14892578	n/a	12070.125	largeHSmallT	correct	incongruent	0.43213	no	H	T
47.58105469	n/a	12180.75	responseLargeH	correct	n/a	0.43213	no	n/a	n/a
48.69970703	n/a	12467.125	largeTSmallT	correct	congruent	0.49609	no	T	T
49.19580078	n/a	12594.125	responseLargeT	correct	n/a	0.49609	no	n/a	n/a
50.26904297	n/a	12868.875	largeHSmallT	correct	incongruent	0.33105	no	H	T
50.60009766	n/a	12953.625	responseLargeH	correct	n/a	0.33105	no	n/a	n/a
51.66894531	n/a	13227.25	largeTSmallH	correct	incongruent	0.35303	no	T	H
52.02197266	n/a	13317.625	responseLargeT	correct	n/a	0.35303	no	n/a	n/a
53.09570312	n/a	13592.5	largeTSmallT	error	congruent	0.32715	no	T	T
53.42285156	n/a	13676.25	responseLargeH	error	n/a	0.32715	no	n/a	n/a
54.49560547	n/a	13950.875	largeHSmallT	correct	incongruent	0.40771	no	H	T
54.90332031	n/a	14055.25	responseLargeH	correct	n/a	0.40771	no	n/a	n/a
55.97509766	n/a	14329.625	largeHSmallT	correct	incongruent	0.42529	no	H	T
56.40039062	n/a	14438.5	responseLargeH	correct	n/a	0.42529	no	n/a	n/a
57.48193359	n/a	14715.375	largeHSmallT	correct	incongruent	0.62891	no	H	T
58.11083984	n/a	14876.375	responseLargeH	correct	n/a	0.62891	no	n/a	n/a
59.17529297	n/a	15148.875	largeHSmallT	correct	incongruent	0.48145	no	H	T
59.65673828	n/a	15272.125	responseLargeH	correct	n/a	0.48145	no	n/a	n/a
60.72167969	n/a	15544.75	largeHSmallT	correct	incongruent	0.33057	no	H	T
61.05224609	n/a	15629.375	responseLargeH	correct	n/a	0.33057	no	n/a	n/a
62.12207031	n/a	15903.25	largeTSmallH	correct	incongruent	0.43848	no	T	H
62.56054688	n/a	16015.5	responseLargeT	correct	n/a	0.43848	no	n/a	n/a
63.64208984	n/a	16292.375	largeTSmallH	error	incongruent	0.38574	no	T	H
64.02783203	n/a	16391.125	responseLargeH	error	n/a	0.38574	no	n/a	n/a
65.10839844	n/a	16667.75	largeTSmallT	correct	congruent	0.54834	no	T	T
65.65673828	n/a	16808.125	responseLargeT	correct	n/a	0.54834	no	n/a	n/a
66.72167969	n/a	17080.75	largeTSmallH	correct	incongruent	0.65869	no	T	H
67.38037109	n/a	17249.375	responseLargeT	correct	n/a	0.65869	no	n/a	n/a
68.44189453	n/a	17521.125	largeTSmallH	correct	incongruent	0.41357	no	T	H
68.85546875	n/a	17627	responseLargeT	correct	n/a	0.41357	no	n/a	n/a
69.96728516	n/a	17911.625	largeTSmallH	correct	incongruent	0.39941	no	T	H
70.36669922	n/a	18013.875	responseLargeT	correct	n/a	0.39941	no	n/a	n/a
71.44189453	n/a	18289.125	largeHSmallH	correct	congruent	0.48877	no	H	H
71.93066406	n/a	18414.25	responseLargeH	correct	n/a	0.48877	no	n/a	n/a
73.00146484	n/a	18688.375	largeTSmallH	correct	incongruent	0.58691	no	T	H
73.58837891	n/a	18838.625	responseLargeT	correct	n/a	0.58691	no	n/a	n/a
74.65527344	n/a	19111.75	largeTSmallT	correct	congruent	0.44287	no	T	T
75.09814453	n/a	19225.125	responseLargeT	correct	n/a	0.44287	no	n/a	n/a
76.16162109	n/a	19497.375	largeHSmallT	correct	incongruent	0.44531	no	H	T
76.60693359	n/a	19611.375	responseLargeH	correct	n/a	0.44531	no	n/a	n/a
77.68164062	n/a	19886.5	largeHSmallT	error	incongruent	0.37646	no	H	T
78.05810547	n/a	19982.875	responseLargeT	error	n/a	0.37646	no	n/a	n/a
79.13476562	n/a	20258.5	largeHSmallH	correct	congruent	0.42285	no	H	H
79.55761719	n/a	20366.75	responseLargeH	correct	n/a	0.42285	no	n/a	n/a
80.62792969	n/a	20640.75	largeHSmallT	correct	incongruent	0.40527	no	H	T
81.03320312	n/a	20744.5	responseLargeH	correct	n/a	0.40527	no	n/a	n/a
82.10791016	n/a	21019.625	largeHSmallT	correct	incongruent	0.39404	no	H	T
82.50195312	n/a	21120.5	responseLargeH	correct	n/a	0.39404	no	n/a	n/a
83.57470703	n/a	21395.125	largeTSmallT	correct	congruent	0.42822	no	T	T
84.00292969	n/a	21504.75	responseLargeT	correct	n/a	0.42822	no	n/a	n/a
85.08154297	n/a	21780.875	largeTSmallH	correct	incongruent	0.46973	no	T	H
85.55126953	n/a	21901.125	responseLargeT	correct	n/a	0.46973	no	n/a	n/a
86.61474609	n/a	22173.375	largeHSmallT	correct	incongruent	0.44531	no	H	T
87.06005859	n/a	22287.375	responseLargeH	correct	n/a	0.44531	no	n/a	n/a
88.13476562	n/a	22562.5	largeTSmallH	correct	incongruent	0.40625	no	T	H
88.54101562	n/a	22666.5	responseLargeT	correct	n/a	0.40625	no	n/a	n/a
89.61474609	n/a	22941.375	largeTSmallT	correct	congruent	0.51514	no	T	T
90.12988281	n/a	23073.25	responseLargeT	correct	n/a	0.51514	no	n/a	n/a
91.20117188	n/a	23347.5	largeTSmallH	correct	incongruent	0.4751	no	T	H
91.67626953	n/a	23469.125	responseLargeT	correct	n/a	0.4751	no	n/a	n/a
92.74804688	n/a	23743.5	largeTSmallH	correct	incongruent	0.43506	no	T	H
93.18310547	n/a	23854.875	responseLargeT	correct	n/a	0.43506	no	n/a	n/a
94.24169922	n/a	24125.875	largeHSmallH	correct	congruent	0.44678	no	H	H
94.68847656	n/a	24240.25	responseLargeH	correct	n/a	0.44678	no	n/a	n/a
95.76123047	n/a	24514.875	largeTSmallH	correct	incongruent	0.5835	no	T	H
96.34472656	n/a	24664.25	responseLargeT	correct	n/a	0.5835	no	n/a	n/a
97.41455078	n/a	24938.125	largeHSmallT	correct	incongruent	0.39502	no	H	T
97.80957031	n/a	25039.25	responseLargeH	correct	n/a	0.39502	no	n/a	n/a
98.88134766	n/a	25313.625	largeTSmallH	correct	incongruent	0.41602	no	T	H
99.29736328	n/a	25420.125	responseLargeT	correct	n/a	0.41602	no	n/a	n/a
100.3608398	n/a	25692.375	largeHSmallT	correct	incongruent	0.43018	no	H	T
100.7910156	n/a	25802.5	responseLargeH	correct	n/a	0.43018	no	n/a	n/a
101.8540039	n/a	26074.625	largeHSmallT	correct	incongruent	0.42285	no	H	T
102.2768555	n/a	26182.875	responseLargeH	correct	n/a	0.42285	no	n/a	n/a
103.3344727	n/a	26453.625	largeTSmallT	correct	congruent	0.48584	no	T	T
103.8203125	n/a	26578	responseLargeT	correct	n/a	0.48584	no	n/a	n/a
104.8808594	n/a	26849.5	largeTSmallT	correct	congruent	0.43652	no	T	T
105.3173828	n/a	26961.25	responseLargeT	correct	n/a	0.43652	no	n/a	n/a
106.3876953	n/a	27235.25	largeHSmallT	correct	incongruent	0.39941	no	H	T
106.7871094	n/a	27337.5	responseLargeH	correct	n/a	0.39941	no	n/a	n/a
107.8676758	n/a	27614.125	largeHSmallT	error	incongruent	0.37158	no	H	T
108.2392578	n/a	27709.25	responseLargeT	error	n/a	0.37158	no	n/a	n/a
