onset	duration	sample	value	stimulus	response_type	response_time
23.2578125	n/a	5954	D	nontarget	n/a	n/a
24.83984375	n/a	6359	B	nontarget	n/a	n/a
26.4140625	n/a	6762	D	nontarget	false_alarm	550.7812
26.96484375	n/a	6903	rt	n/a	false_alarm	550.7812
27.98828125	n/a	7165	C	nontarget	n/a	n/a
29.55859375	n/a	7567	A	nontarget	n/a	n/a
31.1484375	n/a	7974	A	nontarget	n/a	n/a
32.71875	n/a	8376	D	nontarget	n/a	n/a
34.296875	n/a	8780	C	nontarget	n/a	n/a
35.8671875	n/a	9182	D	nontarget	n/a	n/a
37.44140625	n/a	9585	C	nontarget	n/a	n/a
39.015625	n/a	9988	C	target	hit	476.5625
39.4921875	n/a	10110	rt	n/a	hit	476.5625
40.6015625	n/a	10394	D	target	miss	n/a
42.17578125	n/a	10797	B	nontarget	miss	n/a
43.74609375	n/a	11199	B	nontarget	n/a	n/a
45.3203125	n/a	11602	D	target	miss	n/a
46.89453125	n/a	12005	B	target	miss	n/a
48.46875	n/a	12408	A	nontarget	miss	n/a
50.0546875	n/a	12814	D	target	miss	n/a
51.62890625	n/a	13217	D	nontarget	miss	n/a
53.19921875	n/a	13619	B	nontarget	n/a	n/a
54.77734375	n/a	14023	D	target	miss	n/a
56.34765625	n/a	14425	A	nontarget	false_alarm	808.5938
57.15625	n/a	14632	rt	n/a	false_alarm	808.5938
57.921875	n/a	14828	B	target	miss	n/a
59.5078125	n/a	15234	D	target	miss	n/a
61.08203125	n/a	15637	D	nontarget	miss	n/a
62.65625	n/a	16040	A	nontarget	n/a	n/a
64.2265625	n/a	16442	C	nontarget	n/a	n/a
65.80078125	n/a	16845	C	nontarget	n/a	n/a
67.375	n/a	17248	D	nontarget	n/a	n/a
68.9609375	n/a	17654	D	nontarget	n/a	n/a
70.5390625	n/a	18058	D	nontarget	false_alarm	703.125
71.2421875	n/a	18238	rt	n/a	false_alarm	703.125
72.10546875	n/a	18459	A	nontarget	n/a	n/a
73.6796875	n/a	18862	C	nontarget	n/a	n/a
75.25390625	n/a	19265	B	nontarget	n/a	n/a
76.83984375	n/a	19671	C	nontarget	false_alarm	843.75
77.68359375	n/a	19887	rt	n/a	false_alarm	843.75
78.4140625	n/a	20074	D	nontarget	n/a	n/a
79.98828125	n/a	20477	A	nontarget	n/a	n/a
81.55859375	n/a	20879	B	nontarget	n/a	n/a
83.13671875	n/a	21283	A	nontarget	false_alarm	1203.125
84.33984375	n/a	21591	rt	n/a	false_alarm	1203.125
84.70703125	n/a	21685	B	nontarget	false_alarm	1171.875
85.87890625	n/a	21985	rt	n/a	false_alarm	1171.875
86.29296875	n/a	22091	B	target	miss	n/a
87.8671875	n/a	22494	B	nontarget	miss	n/a
89.4375	n/a	22896	C	nontarget	n/a	n/a
91.015625	n/a	23300	A	nontarget	n/a	n/a
92.5859375	n/a	23702	A	nontarget	n/a	n/a
94.16015625	n/a	24105	D	nontarget	n/a	n/a
95.74609375	n/a	24511	A	target	hit	437.5
96.18359375	n/a	24623	rt	n/a	hit	437.5
97.3203125	n/a	24914	D	nontarget	n/a	n/a
98.89453125	n/a	25317	C	nontarget	n/a	n/a
100.4648438	n/a	25719	C	nontarget	n/a	n/a
102.0390625	n/a	26122	C	nontarget	false_alarm	566.4062
102.6054688	n/a	26267	rt	n/a	false_alarm	566.4062
103.6132812	n/a	26525	C	target	hit	628.9062
