onset	duration	sample	value
22.5869140625	n/a	46258	non_target
23.6157226562	n/a	48365	response
24.0800781250	n/a	49316	non_target
24.9091796875	n/a	51014	response
25.5600585938	n/a	52347	non_target
26.0341796875	n/a	53318	response
27.0400390625	n/a	55378	non_target
27.5888671875	n/a	56502	response
28.5200195312	n/a	58409	non_target
28.9912109375	n/a	59374	response
30.0000000000	n/a	61440	non_target
30.4667968750	n/a	62396	response
31.4794921875	n/a	64470	non_target
31.9233398438	n/a	65379	response
32.5463867188	n/a	66655	non_target
33.0156250000	n/a	67616	response
34.0263671875	n/a	69686	non_target
34.5068359375	n/a	70670	response
35.5063476562	n/a	72717	non_target
35.9262695312	n/a	73577	response
36.5727539062	n/a	74901	target
38.0527343750	n/a	77932	non_target
38.5195312500	n/a	78888	response
39.5327148438	n/a	80963	non_target
39.9614257812	n/a	81841	response
40.5996093750	n/a	83148	non_target
41.0546875000	n/a	84080	response
42.0664062500	n/a	86152	non_target
42.4858398438	n/a	87011	response
43.1328125000	n/a	88336	non_target
43.5332031250	n/a	89156	response
44.1992187500	n/a	90520	non_target
44.6972656250	n/a	91540	response
45.6796875000	n/a	93552	non_target
46.1108398438	n/a	94435	response
46.7460937500	n/a	95736	non_target
47.1982421875	n/a	96662	response
47.8134765625	n/a	97922	non_target
48.3364257812	n/a	98993	response
49.2924804688	n/a	100951	target
50.7729492188	n/a	103983	non_target
51.1318359375	n/a	104718	response
51.8525390625	n/a	106194	non_target
52.1938476562	n/a	106893	response
52.9194335938	n/a	108379	non_target
53.3071289062	n/a	109173	response
53.9858398438	n/a	110563	non_target
54.3422851562	n/a	111293	response
55.0395507812	n/a	112721	non_target
55.4658203125	n/a	113594	response
56.1059570312	n/a	114905	non_target
56.5727539062	n/a	115861	response
57.5859375000	n/a	117936	non_target
57.9536132812	n/a	118689	response
58.6523437500	n/a	120120	non_target
59.1230468750	n/a	121084	response
60.1323242188	n/a	123151	target
61.5991210938	n/a	126155	non_target
62.0375976562	n/a	127053	response
62.6791992188	n/a	128367	non_target
63.0625000000	n/a	129152	response
63.7456054688	n/a	130551	non_target
64.1533203125	n/a	131386	response
64.8125000000	n/a	132736	non_target
65.1577148438	n/a	133443	response
65.8925781250	n/a	134948	non_target
66.2509765625	n/a	135682	response
66.9589843750	n/a	137132	target
68.4389648438	n/a	140163	non_target
68.7211914062	n/a	140741	response
69.5053710938	n/a	142347	non_target
69.8330078125	n/a	143018	response
70.5722656250	n/a	144532	non_target
70.9399414062	n/a	145285	response
71.6386718750	n/a	146716	target
73.1186523438	n/a	149747	non_target
73.4511718750	n/a	150428	response
74.1855468750	n/a	151932	non_target
74.6962890625	n/a	152978	response
75.6655273438	n/a	154963	non_target
76.1464843750	n/a	155948	response
77.1455078125	n/a	157994	non_target
77.5078125000	n/a	158736	response
78.2119140625	n/a	160178	target
79.6787109375	n/a	163182	non_target
80.0390625000	n/a	163920	response
80.7587890625	n/a	165394	non_target
81.0917968750	n/a	166076	response
81.8251953125	n/a	167578	non_target
82.1445312500	n/a	168232	response
82.8920898438	n/a	169763	non_target
83.2050781250	n/a	170404	response
83.9584960938	n/a	171947	non_target
84.2778320312	n/a	172601	response
85.0253906250	n/a	174132	non_target
85.4243164062	n/a	174949	response
86.0917968750	n/a	176316	target
87.5717773438	n/a	179347	non_target
87.9418945312	n/a	180105	response
88.6381835938	n/a	181531	non_target
89.2734375000	n/a	182832	response
90.1181640625	n/a	184562	non_target
90.4975585938	n/a	185339	response
91.1855468750	n/a	186748	non_target
91.5214843750	n/a	187436	response
92.2519531250	n/a	188932	target
93.7182617188	n/a	191935	non_target
