onset	duration	sample	value	stimulus	response_type	response_time
16.81640625	n/a	4305	C	nontarget	n/a	n/a
18.48046875	n/a	4731	A	nontarget	n/a	n/a
20.0703125	n/a	5138	C	nontarget	n/a	n/a
21.6484375	n/a	5542	C	target	hit	570.3125
22.21875	n/a	5688	rt	n/a	hit	570.3125
23.22265625	n/a	5945	A	nontarget	n/a	n/a
24.79296875	n/a	6347	B	nontarget	n/a	n/a
26.37890625	n/a	6753	B	target	hit	527.3438
26.90625	n/a	6888	rt	n/a	hit	527.3438
27.953125	n/a	7156	D	nontarget	n/a	n/a
29.52734375	n/a	7559	B	nontarget	n/a	n/a
31.1015625	n/a	7962	D	nontarget	n/a	n/a
32.671875	n/a	8364	B	nontarget	n/a	n/a
34.24609375	n/a	8767	D	nontarget	n/a	n/a
35.8203125	n/a	9170	A	nontarget	n/a	n/a
37.3984375	n/a	9574	D	nontarget	n/a	n/a
38.98046875	n/a	9979	B	nontarget	n/a	n/a
40.5546875	n/a	10382	C	nontarget	n/a	n/a
42.12890625	n/a	10785	C	target	hit	679.6875
42.80859375	n/a	10959	rt	n/a	hit	679.6875
43.69921875	n/a	11187	A	nontarget	n/a	n/a
45.2578125	n/a	11586	A	target	hit	554.6875
45.8125	n/a	11728	rt	n/a	hit	554.6875
46.8203125	n/a	11986	A	target	hit	546.875
47.3671875	n/a	12126	rt	n/a	hit	546.875
48.41015625	n/a	12393	D	nontarget	n/a	n/a
49.98046875	n/a	12795	A	nontarget	n/a	n/a
51.5546875	n/a	13198	A	target	hit	574.2188
52.12890625	n/a	13345	rt	n/a	hit	574.2188
53.12890625	n/a	13601	C	nontarget	n/a	n/a
54.69921875	n/a	14003	B	nontarget	n/a	n/a
56.2734375	n/a	14406	A	nontarget	n/a	n/a
57.8359375	n/a	14806	C	nontarget	n/a	n/a
59.41796875	n/a	15211	B	nontarget	n/a	n/a
60.9921875	n/a	15614	B	target	hit	570.3125
61.5625	n/a	15760	rt	n/a	hit	570.3125
62.5703125	n/a	16018	A	nontarget	n/a	n/a
64.140625	n/a	16420	C	nontarget	n/a	n/a
65.7109375	n/a	16822	A	nontarget	n/a	n/a
67.2890625	n/a	17226	B	nontarget	n/a	n/a
68.87109375	n/a	17631	D	nontarget	n/a	n/a
70.44921875	n/a	18035	A	nontarget	n/a	n/a
72.01953125	n/a	18437	B	nontarget	n/a	n/a
73.59375	n/a	18840	D	nontarget	n/a	n/a
75.16796875	n/a	19243	D	target	hit	671.875
75.83984375	n/a	19415	rt	n/a	hit	671.875
76.75390625	n/a	19649	A	nontarget	n/a	n/a
78.328125	n/a	20052	A	target	hit	535.1562
78.86328125	n/a	20189	rt	n/a	hit	535.1562
79.8984375	n/a	20454	C	nontarget	n/a	n/a
81.47265625	n/a	20857	C	target	hit	480.4688
81.953125	n/a	20980	rt	n/a	hit	480.4688
83.046875	n/a	21260	C	target	hit	734.375
83.78125	n/a	21448	rt	n/a	hit	734.375
84.6171875	n/a	21662	B	nontarget	n/a	n/a
86.1796875	n/a	22062	A	nontarget	n/a	n/a
87.765625	n/a	22468	D	nontarget	n/a	n/a
89.33984375	n/a	22871	D	target	hit	714.8438
90.0546875	n/a	23054	rt	n/a	hit	714.8438
90.91015625	n/a	23273	C	nontarget	n/a	n/a
92.48828125	n/a	23677	D	nontarget	n/a	n/a
94.05859375	n/a	24079	C	nontarget	n/a	n/a
95.64453125	n/a	24485	A	nontarget	n/a	n/a
97.21875	n/a	24888	C	nontarget	n/a	n/a
98.79296875	n/a	25291	B	nontarget	n/a	n/a
100.3710938	n/a	25695	C	nontarget	n/a	n/a
101.9375	n/a	26096	B	nontarget	n/a	n/a
103.5234375	n/a	26502	D	nontarget	n/a	n/a
105.0898438	n/a	26903	C	nontarget	n/a	n/a
106.671875	n/a	27308	C	target	hit	484.375
107.15625	n/a	27432	rt	n/a	hit	484.375
108.2460938	n/a	27711	D	nontarget	n/a	n/a
109.8164062	n/a	28113	B	nontarget	n/a	n/a
111.390625	n/a	28516	A	nontarget	n/a	n/a
112.96875	n/a	28920	D	nontarget	n/a	n/a
114.5390625	n/a	29322	D	target	hit	476.5625
115.015625	n/a	29444	rt	n/a	hit	476.5625
116.1015625	n/a	29722	C	nontarget	n/a	n/a
117.6875	n/a	30128	C	target	hit	531.25
118.21875	n/a	30264	rt	n/a	hit	531.25
119.2578125	n/a	30530	D	nontarget	n/a	n/a
120.8320312	n/a	30933	B	nontarget	n/a	n/a
122.40625	n/a	31336	A	nontarget	n/a	n/a
123.9765625	n/a	31738	C	nontarget	n/a	n/a
125.5664062	n/a	32145	A	nontarget	n/a	n/a
127.1367188	n/a	32547	C	nontarget	false_alarm	742.1875
127.8789062	n/a	32737	rt	n/a	false_alarm	742.1875
128.7109375	n/a	32950	B	nontarget	n/a	n/a
130.2890625	n/a	33354	D	nontarget	n/a	n/a
131.859375	n/a	33756	C	nontarget	n/a	n/a
133.4453125	n/a	34162	D	nontarget	n/a	n/a
135.0195312	n/a	34565	C	nontarget	n/a	n/a
136.5898438	n/a	34967	A	nontarget	n/a	n/a
138.1679688	n/a	35371	C	nontarget	n/a	n/a
139.7382812	n/a	35773	C	target	hit	644.5312
140.3828125	n/a	35938	rt	n/a	hit	644.5312
141.3125	n/a	36176	C	target	hit	761.7188
142.0742188	n/a	36371	rt	n/a	hit	761.7188
142.8867188	n/a	36579	A	nontarget	n/a	n/a
144.4726562	n/a	36985	D	nontarget	n/a	n/a
146.046875	n/a	37388	D	target	hit	707.0312
146.7539062	n/a	37569	rt	n/a	hit	707.0312
147.6171875	n/a	37790	B	nontarget	n/a	n/a
149.1914062	n/a	38193	C	nontarget	n/a	n/a
150.7695312	n/a	38597	D	nontarget	n/a	n/a
152.3359375	n/a	38998	B	nontarget	n/a	n/a
153.8984375	n/a	39398	D	nontarget	n/a	n/a
155.46875	n/a	39800	D	target	hit	480.4688
155.9492188	n/a	39923	rt	n/a	hit	480.4688
157.046875	n/a	40204	D	target	hit	695.3125
157.7421875	n/a	40382	rt	n/a	hit	695.3125
158.6171875	n/a	40606	C	nontarget	n/a	n/a
160.1914062	n/a	41009	C	target	hit	578.125
160.7695312	n/a	41157	rt	n/a	hit	578.125
161.765625	n/a	41412	A	nontarget	n/a	n/a
163.3359375	n/a	41814	C	nontarget	n/a	n/a
164.8984375	n/a	42214	D	nontarget	n/a	n/a
166.484375	n/a	42620	C	nontarget	n/a	n/a
168.0585938	n/a	43023	B	nontarget	n/a	n/a
169.6289062	n/a	43425	D	nontarget	n/a	n/a
171.2070312	n/a	43829	A	nontarget	n/a	n/a
172.7773438	n/a	44231	A	target	hit	585.9375
173.3632812	n/a	44381	rt	n/a	hit	585.9375
174.3515625	n/a	44634	D	nontarget	n/a	n/a
175.9375	n/a	45040	C	nontarget	n/a	n/a
177.5078125	n/a	45442	C	target	hit	527.3438
178.0351562	n/a	45577	rt	n/a	hit	527.3438
179.0859375	n/a	45846	C	target	hit	613.2812
179.6992188	n/a	46003	rt	n/a	hit	613.2812
180.65625	n/a	46248	C	target	hit	531.25
181.1875	n/a	46384	rt	n/a	hit	531.25
182.2304688	n/a	46651	A	nontarget	n/a	n/a
183.8046875	n/a	47054	D	nontarget	n/a	n/a
185.390625	n/a	47460	B	nontarget	n/a	n/a
186.9648438	n/a	47863	C	nontarget	n/a	n/a
188.5351562	n/a	48265	A	nontarget	n/a	n/a
190.109375	n/a	48668	C	nontarget	n/a	n/a
191.6875	n/a	49072	C	target	hit	710.9375
192.3984375	n/a	49254	rt	n/a	hit	710.9375
193.2695312	n/a	49477	B	nontarget	n/a	n/a
194.8476562	n/a	49881	A	nontarget	n/a	n/a
196.4179688	n/a	50283	D	nontarget	n/a	n/a
197.9921875	n/a	50686	A	nontarget	n/a	n/a
199.5664062	n/a	51089	D	nontarget	n/a	n/a
201.1367188	n/a	51491	B	nontarget	n/a	n/a
202.6992188	n/a	51891	A	nontarget	n/a	n/a
204.28125	n/a	52296	A	target	hit	789.0625
205.0703125	n/a	52498	rt	n/a	hit	789.0625
205.8554688	n/a	52699	A	target	hit	585.9375
206.4414062	n/a	52849	rt	n/a	hit	585.9375
207.4296875	n/a	53102	B	nontarget	n/a	n/a
209.0039062	n/a	53505	A	nontarget	n/a	n/a
210.5742188	n/a	53907	A	target	hit	507.8125
211.0820312	n/a	54037	rt	n/a	hit	507.8125
212.1523438	n/a	54311	B	nontarget	n/a	n/a
213.734375	n/a	54716	A	nontarget	n/a	n/a
215.3085938	n/a	55119	C	nontarget	n/a	n/a
216.8867188	n/a	55523	A	nontarget	n/a	n/a
218.4570312	n/a	55925	A	target	hit	628.9062
219.0859375	n/a	56086	rt	n/a	hit	628.9062
220.0273438	n/a	56327	B	nontarget	n/a	n/a
221.6171875	n/a	56734	B	target	hit	687.5
222.3046875	n/a	56910	rt	n/a	hit	687.5
223.1914062	n/a	57137	C	nontarget	n/a	n/a
224.765625	n/a	57540	A	nontarget	n/a	n/a
226.3359375	n/a	57942	D	nontarget	n/a	n/a
227.9101562	n/a	58345	D	target	hit	750
228.6601562	n/a	58537	rt	n/a	hit	750
229.484375	n/a	58748	B	nontarget	n/a	n/a
231.0546875	n/a	59150	A	nontarget	n/a	n/a
232.6132812	n/a	59549	B	nontarget	n/a	n/a
234.1757812	n/a	59949	B	target	hit	644.5312
234.8203125	n/a	60114	rt	n/a	hit	644.5312
235.75	n/a	60352	D	nontarget	n/a	n/a
237.3242188	n/a	60755	D	target	hit	632.8125
237.9570312	n/a	60917	rt	n/a	hit	632.8125
238.8945312	n/a	61157	C	nontarget	n/a	n/a
240.46875	n/a	61560	A	nontarget	n/a	n/a
242.0429688	n/a	61963	D	nontarget	n/a	n/a
243.6132812	n/a	62365	C	nontarget	n/a	n/a
245.203125	n/a	62772	D	nontarget	n/a	n/a
246.7734375	n/a	63174	B	nontarget	n/a	n/a
248.3476562	n/a	63577	B	target	hit	1058.5938
249.40625	n/a	63848	rt	n/a	hit	1058.5938
249.9257812	n/a	63981	D	nontarget	n/a	n/a
251.4960938	n/a	64383	B	nontarget	n/a	n/a
253.0664062	n/a	64785	A	nontarget	n/a	n/a
254.6289062	n/a	65185	C	nontarget	n/a	n/a
256.2148438	n/a	65591	D	nontarget	n/a	n/a
257.7890625	n/a	65994	C	nontarget	n/a	n/a
259.3632812	n/a	66397	C	target	hit	609.375
259.9726562	n/a	66553	rt	n/a	hit	609.375
260.9335938	n/a	66799	B	nontarget	n/a	n/a
262.5078125	n/a	67202	B	target	hit	695.3125
263.203125	n/a	67380	rt	n/a	hit	695.3125
264.09375	n/a	67608	A	nontarget	n/a	n/a
265.6679688	n/a	68011	D	nontarget	n/a	n/a
267.2460938	n/a	68415	B	nontarget	n/a	n/a
268.8125	n/a	68816	A	nontarget	n/a	n/a
270.390625	n/a	69220	C	nontarget	n/a	n/a
271.9648438	n/a	69623	D	nontarget	n/a	n/a
273.546875	n/a	70028	B	nontarget	n/a	n/a
275.125	n/a	70432	B	target	hit	695.3125
275.8203125	n/a	70610	rt	n/a	hit	695.3125
276.6953125	n/a	70834	B	target	hit	750
277.4453125	n/a	71026	rt	n/a	hit	750
278.2695312	n/a	71237	D	nontarget	n/a	n/a
279.84375	n/a	71640	B	nontarget	n/a	n/a
281.4140625	n/a	72042	D	nontarget	n/a	n/a
